transaction_id,user_id,sender_upi,receiver_upi,amount,timestamp,device_id,location,is_new_device,transaction_velocity,avg_transaction_amount,amount_deviation,hour_of_day,is_night,failed_attempts_last_24h,account_age_days,merchant_risk_score,graph_risk_score,behavior_score,label,transaction_type,fraud_pattern,scenario_profile
TXN_20260103_0002141,user_00862,user_00862@okbank,merchant_00922@upi,3520.45,2026-01-03T09:09:00,DEV_00862_A,Delhi,0,2,2475.94,0.8914,9,0,0,1560,0.2717,0.277,0.0131,0,transfer,normal,standard
TXN_20260103_0004387,user_01375,user_01375@okbank,merchant_00204@upi,954.71,2026-01-03T09:39:00,DEV_01375_A,Delhi,0,1,953.32,0.0029,9,0,0,1075,0.2068,0.0679,0.0,0,purchase,normal,standard
TXN_20260103_0003292,user_00362,user_00362@okbank,merchant_01102@upi,732.02,2026-01-03T10:08:00,DEV_00362_A,Bengaluru,0,1,1566.92,-1.1703,10,0,1,339,0.1812,0.3603,0.0555,0,bill_payment,normal,standard
TXN_20260103_0002230,user_00178,user_00178@okbank,merchant_00272@upi,2516.68,2026-01-03T11:16:00,DEV_00178_A,Bengaluru,0,2,2083.43,0.7205,11,0,2,1674,0.227,0.176,0.0619,0,purchase,normal,standard
TXN_20260103_0001834,user_01004,user_01004@okbank,merchant_00437@upi,1066.87,2026-01-03T11:39:00,DEV_01004_A,Ahmedabad,0,1,1382.62,-0.9318,11,0,1,425,0.2089,0.5572,0.1176,0,bill_payment,normal,standard
TXN_20260103_0003137,user_01097,user_01097@okbank,merchant_01103@upi,2683.25,2026-01-03T11:41:00,DEV_01097_A,Mumbai,0,1,2382.84,0.3097,11,0,1,2457,0.0835,0.5841,0.1003,0,transfer,normal,standard
TXN_20260103_0002509,user_01058,user_01058@okbank,merchant_01345@upi,2860.9,2026-01-03T11:42:00,DEV_01058_A,Delhi,0,8,906.85,5.0699,11,0,7,3332,0.5328,0.4242,0.6545,1,transfer,high_failed_attempts,fraud_moderate
TXN_20260103_0001945,user_00981,user_00981@okbank,merchant_01617@upi,11003.22,2026-01-03T12:17:00,DEV_00981_A,Ahmedabad,0,23,2427.56,6.3597,12,0,15,3512,0.5218,0.4679,0.728,1,transfer,high_failed_attempts,fraud_severe
TXN_20260103_0002619,user_01336,user_01336@okbank,merchant_01648@upi,1533.8,2026-01-03T12:21:00,DEV_01336_A,Hyderabad,0,3,920.94,1.3998,12,0,1,578,0.1098,0.3058,0.0986,0,transfer,normal,standard
TXN_20260103_0002469,user_01266,user_01266@okbank,merchant_00980@upi,12268.7,2026-01-03T12:36:00,DEV_DEV_002469,Mumbai,1,19,3203.32,6.3411,12,0,1,161,0.6098,0.7674,0.8738,1,transfer,large_amount_deviation,fraud_severe
TXN_20260103_0004450,user_00088,user_00088@okbank,merchant_01420@upi,1941.99,2026-01-03T12:40:00,DEV_00088_A,Hyderabad,0,2,1732.6,0.4611,12,0,3,2707,0.2716,0.1785,0.0642,0,bill_payment,normal,standard
TXN_20260103_0004486,user_00715,user_00715@okbank,merchant_01323@upi,1089.62,2026-01-03T12:48:00,DEV_00715_A,Hyderabad,0,1,977.07,0.447,12,0,1,3061,0.2421,0.5316,0.0,0,bill_payment,normal,standard
TXN_20260103_0002390,user_00011,user_00011@okbank,merchant_01727@upi,2029.17,2026-01-03T13:08:00,DEV_00011_A,Hyderabad,0,3,2277.1,-0.2043,13,0,0,627,0.2082,0.1805,0.0778,0,purchase,normal,standard
TXN_20260103_0001717,user_00016,user_00016@okbank,merchant_01231@upi,1461.63,2026-01-03T13:24:00,DEV_00016_B,Bengaluru,1,1,1058.97,1.0506,13,0,0,1376,0.2525,0.3159,0.2786,0,purchase,normal,standard
TXN_20260103_0002972,user_00438,user_00438@okbank,merchant_01796@upi,2398.44,2026-01-03T14:07:00,DEV_00438_A,Hyderabad,0,2,2058.69,0.5042,14,0,0,1614,0.229,0.2151,0.0985,0,purchase,normal,standard
TXN_20260103_0000588,user_00062,user_00062@okbank,merchant_00211@upi,3071.4,2026-01-03T14:16:00,DEV_00062_A,Ahmedabad,0,1,2618.93,0.6298,14,0,0,3242,0.1647,0.3779,0.094,0,bill_payment,normal,standard
TXN_20260103_0004707,user_00592,user_00592@okbank,merchant_01068@upi,1172.88,2026-01-03T14:23:00,DEV_00592_A,Ahmedabad,0,1,1053.61,0.3977,14,0,0,1676,0.3464,0.1065,0.0477,0,purchase,normal,standard
TXN_20260103_0001150,user_00036,user_00036@okbank,merchant_01635@upi,1805.51,2026-01-03T14:27:00,DEV_00036_A,Pune,0,2,1368.14,1.0963,14,0,0,2825,0.0798,0.2997,0.0809,0,purchase,normal,standard
TXN_20260103_0000860,user_01084,user_01084@okbank,merchant_00579@upi,1494.85,2026-01-03T15:27:00,DEV_01084_A,Kolkata,0,10,1151.97,0.796,15,0,0,3625,0.2667,0.3129,0.0935,0,transfer,normal,standard
TXN_20260103_0000421,user_00833,user_00833@okbank,merchant_01053@upi,7385.45,2026-01-03T15:47:00,DEV_00833_A,Chennai,0,7,2855.52,4.3303,15,0,0,1715,0.086,0.0844,0.5662,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260103_0000594,user_00562,user_00562@okbank,merchant_00045@upi,1669.06,2026-01-03T15:49:00,DEV_00562_A,Kolkata,0,1,1168.3,0.8304,15,0,0,2655,0.1335,0.3628,0.0,0,purchase,normal,standard
TXN_20260103_0002463,user_00400,user_00400@okbank,merchant_01362@upi,19.84,2026-01-03T16:22:00,DEV_00400_A,Mumbai,0,3,1516.63,-1.9405,16,0,2,159,0.0527,0.0892,0.3193,0,purchase,normal,standard
TXN_20260103_0002478,user_00602,user_00602@okbank,merchant_01473@upi,810.64,2026-01-03T17:12:00,DEV_00602_A,Bengaluru,0,3,703.34,0.3102,17,0,1,853,0.2864,0.1643,0.0384,0,purchase,normal,standard
TXN_20260103_0003925,user_00136,user_00136@okbank,merchant_01668@upi,1796.12,2026-01-03T17:25:00,DEV_00136_A,Delhi,0,3,2041.65,-0.4053,17,0,0,62,0.1305,0.5542,0.0,0,transfer,normal,standard
TXN_20260103_0001498,user_00477,user_00477@okbank,merchant_00698@upi,766.71,2026-01-03T17:32:00,DEV_00477_A,Kolkata,0,1,1219.93,-0.9238,17,0,1,410,0.4008,0.2864,0.0324,0,bill_payment,normal,standard
TXN_20260103_0003244,user_00348,user_00348@okbank,merchant_00375@upi,341.35,2026-01-03T17:38:00,DEV_00348_A,Mumbai,0,1,491.33,-1.098,17,0,0,900,0.1469,0.1737,0.0918,0,purchase,normal,standard
TXN_20260103_0005912,user_01172,user_01172@okbank,merchant_01710@upi,1008.18,2026-01-03T17:52:00,DEV_01172_A,Delhi,0,1,1219.4,-0.6065,17,0,1,1451,0.1635,0.0345,0.1284,0,purchase,normal,standard
TXN_20260103_0002228,user_00752,user_00752@okbank,merchant_00600@upi,612.31,2026-01-03T18:05:00,DEV_00752_A,Kolkata,0,2,1160.31,-1.7988,18,0,0,1871,0.036,0.1183,0.1106,0,purchase,normal,standard
TXN_20260103_0001480,user_01220,user_01220@okbank,merchant_01365@upi,2849.0,2026-01-03T18:22:00,DEV_DEV_001480,Kolkata,1,18,590.95,7.9882,18,0,10,3433,0.746,0.7407,1.0,1,transfer,large_amount_deviation,fraud_severe
TXN_20260103_0003382,user_00845,user_00845@okbank,merchant_00317@upi,2195.85,2026-01-03T18:53:00,DEV_00845_A,Ahmedabad,0,2,2883.2,-0.5141,18,0,0,945,0.1338,0.1002,0.0503,0,purchase,normal,standard
TXN_20260103_0005929,user_01146,user_01146@okbank,merchant_01496@upi,511.23,2026-01-03T18:55:00,DEV_01146_A,Pune,0,1,615.84,-0.4906,18,0,0,970,0.0,0.1354,0.0504,0,purchase,normal,standard
TXN_20260103_0001094,user_01216,user_01216@okbank,merchant_01043@upi,1583.63,2026-01-03T19:05:00,DEV_01216_A,Ahmedabad,0,4,1204.06,0.6347,19,0,1,1048,0.3109,0.1785,0.0734,0,transfer,normal,standard
TXN_20260103_0003014,user_00815,user_00815@okbank,merchant_00359@upi,560.35,2026-01-03T19:50:00,DEV_00815_A,Delhi,0,1,363.87,1.1928,19,0,1,2849,0.2513,0.1819,0.1269,0,purchase,normal,standard
TXN_20260103_0000562,user_01194,user_01194@okbank,merchant_00672@upi,3925.44,2026-01-03T20:02:00,DEV_01194_B,Mumbai,1,2,4558.45,-0.3607,20,0,3,2320,0.3609,0.1508,0.2795,0,purchase,normal,standard
TXN_20260103_0004543,user_01343,user_01343@okbank,merchant_01613@upi,1014.06,2026-01-03T20:29:00,DEV_01343_A,Chennai,0,1,823.72,0.6339,20,0,0,2695,0.1561,0.2239,0.0493,0,recharge,normal,standard
TXN_20260103_0004587,user_01382,user_01382@okbank,merchant_00590@upi,1439.11,2026-01-03T20:31:00,DEV_01382_A,Kolkata,0,2,1087.32,0.86,20,0,0,1299,0.203,0.3143,0.0,0,transfer,normal,standard
TXN_20260103_0002267,user_00271,user_00271@okbank,merchant_01434@upi,1056.32,2026-01-03T20:42:00,DEV_00271_B,Bengaluru,1,3,1195.74,-0.3363,20,0,0,1660,0.1222,0.3909,0.2892,0,purchase,normal,standard
TXN_20260103_0002956,user_01382,user_01382@okbank,merchant_01579@upi,1500.04,2026-01-03T20:48:00,DEV_01382_A,Kolkata,0,2,1056.43,1.0845,20,0,1,1299,0.4211,0.2421,0.0437,0,purchase,normal,standard
TXN_20260103_0005213,user_01229,user_01229@okbank,merchant_01433@upi,1174.13,2026-01-03T21:08:00,DEV_01229_A,Kolkata,0,1,989.06,0.4354,21,0,0,1476,0.0183,0.2233,0.0,0,bill_payment,normal,standard
TXN_20260103_0002017,user_00095,user_00095@okbank,merchant_00290@upi,2067.94,2026-01-03T21:12:00,DEV_00095_A,Chennai,0,3,1461.34,0.9534,21,0,1,2333,0.155,0.2392,0.0504,0,purchase,normal,standard
TXN_20260103_0004718,user_00570,user_00570@okbank,merchant_00704@upi,1614.35,2026-01-03T21:34:00,DEV_00570_A,Hyderabad,0,3,2705.73,-0.8686,21,0,1,438,0.0913,0.5247,0.0587,0,purchase,normal,standard
TXN_20260103_0002897,user_00987,user_00987@okbank,merchant_01323@upi,756.35,2026-01-03T21:41:00,DEV_00987_A,Chennai,0,2,624.03,0.8257,21,0,0,573,0.2691,0.213,0.1186,0,bill_payment,normal,standard
TXN_20260103_0000521,user_00813,user_00813@okbank,merchant_00442@upi,1017.06,2026-01-03T21:46:00,DEV_00813_A,Kolkata,0,3,948.82,0.1391,21,0,0,1011,0.1473,0.5897,0.117,0,purchase,normal,standard
TXN_20260104_0004277,user_00526,user_00526@okbank,merchant_00590@upi,1429.46,2026-01-04T01:55:00,DEV_00526_A,Pune,0,1,1362.37,0.2147,1,1,0,341,0.2296,0.2838,0.0,0,purchase,normal,standard
TXN_20260104_0001376,user_00954,user_00954@okbank,merchant_00671@upi,1596.53,2026-01-04T02:36:00,DEV_00954_B,Hyderabad,1,1,1233.86,1.1695,2,1,0,1384,0.1268,0.1212,0.3823,0,purchase,normal,standard
TXN_20260104_0002760,user_01227,user_01227@okbank,refund.support.helpdesk.10@upi,12542.9,2026-01-04T03:00:00,DEV_NIGHT_002760,Ahmedabad,1,26,1996.01,15.3917,3,1,5,3086,0.9167,0.6525,0.8469,1,transfer,unusual_time_medium_deviation,fraud_severe
TXN_20260104_0005198,user_00364,user_00364@okbank,urgent.kyc.verify.198@upi,7505.97,2026-01-04T03:40:00,DEV_ATTACK_005198,Mumbai,1,18,1522.61,8.9293,3,1,7,2204,0.7129,0.7332,1.0,1,transfer,high_amount_new_device,fraud_severe
TXN_20260104_0004370,user_00785,user_00785@okbank,merchant_01395@upi,859.19,2026-01-04T07:11:00,DEV_00785_A,Ahmedabad,0,3,2106.59,-1.2427,7,0,1,2831,0.14,0.3283,0.1858,0,transfer,normal,standard
TXN_20260104_0003466,user_01029,user_01029@okbank,merchant_01604@upi,1801.33,2026-01-04T07:12:00,DEV_01029_A,Ahmedabad,0,1,1223.48,0.9516,7,0,0,3148,0.022,0.0431,0.1253,0,purchase,normal,standard
TXN_20260104_0001359,user_01014,user_01014@okbank,merchant_00316@upi,981.8,2026-01-04T07:22:00,DEV_01014_A,Kolkata,0,2,1004.34,-0.0399,7,0,0,2398,0.0882,0.1763,0.0594,0,transfer,normal,standard
TXN_20260104_0003163,user_01287,user_01287@okbank,merchant_00076@upi,3367.22,2026-01-04T07:27:00,DEV_01287_A,Bengaluru,0,6,2589.23,1.0448,7,0,1,1133,0.3542,0.1744,0.1201,0,purchase,normal,standard
TXN_20260104_0004720,user_00158,user_00158@okbank,merchant_00162@upi,1213.57,2026-01-04T07:56:00,DEV_00158_A,Bengaluru,0,2,1338.02,-0.3139,7,0,1,1238,0.0186,0.2592,0.1784,0,purchase,normal,standard
TXN_20260104_0000048,user_00997,user_00997@okbank,merchant_01196@upi,886.07,2026-01-04T08:38:00,DEV_00997_A,Kolkata,0,4,712.13,0.5774,8,0,1,1587,0.3772,0.0641,0.1025,0,bill_payment,normal,standard
TXN_20260104_0002155,user_00309,user_00309@okbank,merchant_00182@upi,1596.34,2026-01-04T08:46:00,DEV_00309_A,Pune,0,1,2244.09,-1.1154,8,0,0,2494,0.156,0.1436,0.1088,0,bill_payment,normal,standard
TXN_20260104_0005305,user_01176,user_01176@okbank,merchant_01082@upi,535.2,2026-01-04T09:28:00,DEV_01176_A,Delhi,0,2,409.14,1.0954,9,0,3,1593,0.3786,0.3422,0.1346,0,purchase,normal,standard
TXN_20260104_0002289,user_00421,user_00421@okbank,merchant_01406@upi,630.58,2026-01-04T10:35:00,DEV_00421_A,Pune,0,2,681.85,-0.148,10,0,1,2438,0.3056,0.1024,0.0,0,bill_payment,normal,standard
TXN_20260104_0001657,user_00125,user_00125@okbank,merchant_00132@upi,2820.53,2026-01-04T10:50:00,DEV_00125_A,Mumbai,0,1,2420.67,0.5324,10,0,0,260,0.2273,0.6046,0.0072,0,purchase,normal,standard
TXN_20260104_0004821,user_00936,user_00936@okbank,merchant_00537@upi,2605.05,2026-01-04T11:05:00,DEV_00936_A,Pune,0,1,3067.46,-0.3435,11,0,0,219,0.2257,0.269,0.0,0,recharge,normal,standard
TXN_20260104_0002117,user_00984,user_00984@okbank,merchant_00621@upi,2486.91,2026-01-04T11:06:00,DEV_00984_B,Bengaluru,1,3,2261.34,0.3754,11,0,2,698,0.3368,0.2797,0.309,0,purchase,normal,standard
TXN_20260104_0000926,user_00879,user_00879@okbank,merchant_01337@upi,626.05,2026-01-04T11:25:00,DEV_00879_A,Mumbai,0,1,961.7,-0.8501,11,0,1,48,0.3151,0.1579,0.0403,0,bill_payment,normal,standard
TXN_20260104_0004004,user_00296,user_00296@okbank,merchant_00744@upi,4095.88,2026-01-04T11:29:00,DEV_00296_A,Pune,0,21,1114.38,8.0792,11,0,3,3447,0.7773,0.563,0.7938,1,transfer,high_velocity_no_new_device,fraud_moderate
TXN_20260104_0003024,user_00568,user_00568@okbank,merchant_00589@upi,1814.9,2026-01-04T11:46:00,DEV_00568_A,Bengaluru,0,1,1887.66,-0.0765,11,0,2,3526,0.1524,0.0351,0.0203,0,purchase,normal,standard
TXN_20260104_0003031,user_01151,user_01151@okbank,merchant_00723@upi,910.09,2026-01-04T11:58:00,DEV_01151_B,Bengaluru,1,2,1260.79,-1.1897,11,0,0,235,0.1026,0.49,0.3443,0,bill_payment,normal,standard
TXN_20260104_0005147,user_00490,user_00490@okbank,mule.collector.27@upi,4025.74,2026-01-04T12:13:00,DEV_GRAPH_005147,Mumbai,1,23,1265.74,4.5648,12,0,1,2562,0.9482,0.7099,0.8,1,transfer,suspicious_graph_connections,fraud_severe
TXN_20260104_0002094,user_00711,user_00711@okbank,merchant_00936@upi,2274.94,2026-01-04T12:14:00,DEV_00711_A,Delhi,0,1,2185.23,0.1781,12,0,0,1175,0.3529,0.1701,0.0983,0,recharge,normal,standard
TXN_20260104_0003119,user_01061,user_01061@okbank,merchant_00596@upi,3684.7,2026-01-04T13:19:00,DEV_01061_A,Hyderabad,0,5,1927.22,2.4153,13,0,0,1566,0.1589,0.2485,0.33,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260104_0000645,user_01322,user_01322@okbank,merchant_01501@upi,1551.88,2026-01-04T13:49:00,DEV_01322_A,Bengaluru,0,1,1513.21,0.062,13,0,1,2754,0.081,0.2937,0.0,0,purchase,normal,standard
TXN_20260104_0004253,user_00700,user_00700@okbank,merchant_01542@upi,1862.18,2026-01-04T13:59:00,DEV_00700_A,Ahmedabad,0,5,1149.66,1.3357,13,0,0,2312,0.2925,0.136,0.0556,0,purchase,normal,standard
TXN_20260104_0005018,user_00510,user_00510@okbank,merchant_00008@upi,3118.76,2026-01-04T14:00:00,DEV_00510_A,Bengaluru,0,1,4577.1,-0.7969,14,0,2,1834,0.2163,0.3156,0.1149,0,purchase,normal,standard
TXN_20260104_0002953,user_00960,user_00960@okbank,merchant_00346@upi,5482.53,2026-01-04T14:52:00,DEV_00960_A,Delhi,0,1,4194.7,0.8764,14,0,3,1714,0.7384,0.2304,0.1557,0,purchase,normal,standard
TXN_20260104_0000206,user_00859,user_00859@okbank,merchant_01581@upi,3299.98,2026-01-04T14:54:00,DEV_00859_A,Ahmedabad,0,23,1110.39,4.3564,14,0,24,2657,0.6029,0.6371,0.885,1,transfer,high_failed_attempts,fraud_severe
TXN_20260104_0001321,user_00555,user_00555@okbank,merchant_01648@upi,1209.62,2026-01-04T15:07:00,DEV_00555_A,Delhi,0,1,1485.49,-0.6165,15,0,1,2550,0.1467,0.2223,0.0753,0,transfer,normal,standard
TXN_20260104_0002984,user_01044,user_01044@okbank,mule.collector.24@upi,3409.39,2026-01-04T15:28:00,DEV_GRAPH_002984,Delhi,1,11,1338.16,3.1423,15,0,1,1246,0.7825,0.7607,0.7829,1,transfer,suspicious_graph_connections,fraud_moderate
TXN_20260104_0001117,user_00572,user_00572@okbank,merchant_00053@upi,1740.19,2026-01-04T16:25:00,DEV_00572_A,Ahmedabad,0,3,1657.76,0.2298,16,0,0,1090,0.3176,0.2211,0.0276,0,bill_payment,normal,standard
TXN_20260104_0001406,user_00180,user_00180@okbank,merchant_01295@upi,444.56,2026-01-04T16:37:00,DEV_00180_A,Kolkata,0,1,536.59,-0.3984,16,0,1,982,0.1723,0.3924,0.0,0,purchase,normal,standard
TXN_20260104_0000274,user_00240,user_00240@okbank,merchant_00093@upi,1419.01,2026-01-04T16:48:00,DEV_00240_A,Bengaluru,0,1,1311.4,0.3861,16,0,0,2305,0.1049,0.2402,0.086,0,transfer,normal,standard
TXN_20260104_0001890,user_01008,user_01008@okbank,merchant_00211@upi,153.51,2026-01-04T16:52:00,DEV_01008_A,Chennai,0,2,1524.26,-1.9,16,0,0,904,0.1196,0.184,0.0551,0,transfer,normal,standard
TXN_20260104_0001317,user_00038,user_00038@okbank,merchant_01657@upi,1236.5,2026-01-04T17:01:00,DEV_00038_A,Pune,0,2,1396.15,-0.2458,17,0,1,3511,0.1403,0.2846,0.0,0,purchase,normal,standard
TXN_20260104_0005334,user_00123,user_00123@okbank,merchant_01082@upi,2838.55,2026-01-04T17:30:00,DEV_00123_A,Mumbai,0,2,1798.35,1.0427,17,0,0,2381,0.3945,0.1926,0.224,0,purchase,normal,standard
TXN_20260104_0004427,user_00126,user_00126@okbank,merchant_00913@upi,1831.42,2026-01-04T17:46:00,DEV_00126_A,Bengaluru,0,4,1946.83,-0.1451,17,0,0,2590,0.2311,0.2417,0.1148,0,transfer,normal,standard
TXN_20260104_0005436,user_00446,user_00446@okbank,merchant_01482@upi,2566.14,2026-01-04T17:53:00,DEV_00446_A,Chennai,0,3,1763.48,0.9062,17,0,0,134,0.1279,0.2027,0.0825,0,purchase,normal,standard
TXN_20260104_0000858,user_01133,user_01133@okbank,merchant_00322@upi,795.64,2026-01-04T17:53:00,DEV_01133_A,Kolkata,0,1,890.36,-0.2731,17,0,0,2652,0.2678,0.2222,0.0844,0,transfer,normal,standard
TXN_20260104_0002339,user_01117,user_01117@okbank,merchant_01519@upi,1962.42,2026-01-04T17:54:00,DEV_01117_A,Hyderabad,0,1,1314.06,0.97,17,0,1,1886,0.1365,0.4424,0.0272,0,transfer,normal,standard
TXN_20260104_0002936,user_01285,user_01285@okbank,merchant_01781@upi,2964.08,2026-01-04T18:00:00,DEV_01285_A,Pune,0,4,1866.73,1.6972,18,0,1,1452,0.1783,0.2021,0.1743,0,transfer,normal,standard
TXN_20260104_0001560,user_00006,user_00006@okbank,merchant_01109@upi,720.6,2026-01-04T18:17:00,DEV_00006_A,Pune,0,4,917.4,-0.8122,18,0,1,2120,0.0949,0.4573,0.1149,0,bill_payment,normal,standard
TXN_20260104_0003669,user_00987,user_00987@okbank,merchant_01475@upi,759.76,2026-01-04T18:41:00,DEV_00987_A,Chennai,0,4,574.83,1.154,18,0,0,573,0.2635,0.4607,0.1333,0,transfer,normal,standard
TXN_20260104_0005460,user_00554,user_00554@okbank,merchant_01747@upi,6297.96,2026-01-04T18:50:00,DEV_00554_A,Delhi,0,4,6179.67,0.0568,18,0,2,1948,0.174,0.1184,0.0719,0,bill_payment,normal,standard
TXN_20260104_0000311,user_00538,user_00538@okbank,merchant_01199@upi,1192.06,2026-01-04T19:14:00,DEV_00538_A,Bengaluru,0,3,1845.48,-0.9194,19,0,1,1639,0.351,0.0482,0.1179,0,purchase,normal,standard
TXN_20260104_0002680,user_00199,user_00199@okbank,merchant_00677@upi,845.23,2026-01-04T19:39:00,DEV_00199_A,Ahmedabad,0,8,1042.61,-0.4907,19,0,1,1881,0.2945,0.317,0.0614,0,recharge,normal,standard
TXN_20260104_0003366,user_00027,user_00027@okbank,merchant_01773@upi,1281.14,2026-01-04T19:39:00,DEV_00027_A,Chennai,0,4,1565.39,-0.7335,19,0,1,3649,0.1963,0.4107,0.0541,0,bill_payment,normal,standard
TXN_20260104_0004653,user_01087,user_01087@okbank,merchant_01395@upi,727.85,2026-01-04T19:45:00,DEV_01087_A,Chennai,0,1,1639.5,-0.9494,19,0,1,2456,0.0664,0.2334,0.0,0,purchase,normal,standard
TXN_20260104_0000679,user_00724,user_00724@okbank,merchant_00301@upi,1209.48,2026-01-04T20:04:00,DEV_00724_B,Chennai,1,2,1702.53,-0.6442,20,0,0,2710,0.141,0.2105,0.2725,0,transfer,normal,standard
TXN_20260104_0000397,user_00579,user_00579@okbank,merchant_01622@upi,268.73,2026-01-04T20:25:00,DEV_00579_A,Hyderabad,0,2,784.54,-1.4491,20,0,0,1502,0.0664,0.3667,0.1558,0,bill_payment,normal,standard
TXN_20260104_0004269,user_00493,user_00493@okbank,mule.collector.29@upi,2751.09,2026-01-04T20:59:00,DEV_GRAPH_004269,Delhi,1,22,874.07,5.262,20,0,1,1051,0.6391,0.6931,0.9877,1,transfer,suspicious_graph_connections,fraud_severe
TXN_20260104_0000712,user_00507,user_00507@okbank,merchant_01077@upi,4066.35,2026-01-04T21:01:00,DEV_00507_A,Pune,0,2,4127.36,-0.0679,21,0,0,1947,0.1177,0.4197,0.0007,0,transfer,normal,standard
TXN_20260104_0002999,user_00136,user_00136@okbank,merchant_00066@upi,2007.1,2026-01-04T21:14:00,DEV_00136_A,Delhi,0,3,1874.8,0.2184,21,0,0,62,0.2116,0.0761,0.0346,0,purchase,normal,standard
TXN_20260104_0003230,user_01288,user_01288@okbank,merchant_01517@upi,371.51,2026-01-04T21:35:00,DEV_01288_A,Chennai,0,6,532.31,-0.5947,21,0,1,1269,0.435,0.3923,0.2213,0,purchase,normal,standard
TXN_20260104_0002483,user_00673,user_00673@okbank,merchant_00096@upi,9705.73,2026-01-04T22:55:00,DEV_DEV_002483,Bengaluru,1,17,929.81,35.4743,22,0,10,2449,0.8191,0.6441,1.0,1,transfer,large_amount_deviation,fraud_severe
TXN_20260105_0002787,user_00424,user_00424@okbank,urgent.kyc.verify.37@upi,4493.74,2026-01-05T01:32:00,DEV_ATTACK_002787,Hyderabad,1,24,714.34,15.4788,1,1,5,133,0.749,0.6677,1.0,1,transfer,high_amount_new_device,fraud_severe
TXN_20260105_0000651,user_00368,user_00368@okbank,merchant_00859@upi,2008.31,2026-01-05T04:11:00,DEV_00368_A,Bengaluru,0,13,710.45,5.1447,4,1,11,790,0.8078,0.7191,0.6197,1,transfer,high_failed_attempts,fraud_moderate
TXN_20260105_0000663,user_01020,user_01020@okbank,merchant_00612@upi,647.96,2026-01-05T04:55:00,DEV_01020_A,Mumbai,0,7,714.34,-0.3241,4,1,0,3486,0.089,0.0865,0.0905,0,purchase,normal,standard
TXN_20260105_0000293,user_00333,user_00333@okbank,merchant_00755@upi,1991.3,2026-01-05T05:47:00,DEV_00333_A,Ahmedabad,0,8,2210.37,-0.2456,5,1,0,187,0.2165,0.3539,0.0864,0,transfer,normal,standard
TXN_20260105_0000289,user_00522,user_00522@okbank,urgent.kyc.verify.39@upi,1578.95,2026-01-05T06:31:00,DEV_ATTACK_000289,Bengaluru,1,6,616.29,2.7734,6,0,3,1203,0.7835,0.7361,0.8346,1,transfer,high_amount_new_device,fraud_moderate
TXN_20260105_0002324,user_01307,user_01307@okbank,merchant_00273@upi,1034.72,2026-01-05T07:35:00,DEV_01307_A,Pune,0,2,1022.57,0.029,7,0,2,2882,0.0836,0.1417,0.0315,0,purchase,normal,standard
TXN_20260105_0003037,user_00812,user_00812@okbank,merchant_00081@upi,3996.44,2026-01-05T08:13:00,DEV_00812_A,Bengaluru,0,3,3147.8,1.103,8,0,0,1647,0.2282,0.106,0.0806,0,transfer,normal,standard
TXN_20260105_0005240,user_01204,user_01204@okbank,mule.collector.0@upi,12308.94,2026-01-05T08:25:00,DEV_01204_A,Ahmedabad,0,12,3654.73,9.7863,8,0,2,284,0.6858,0.7892,0.6836,1,transfer,suspicious_graph_connections,fraud_moderate
TXN_20260105_0005725,user_00283,user_00283@okbank,merchant_01328@upi,1329.01,2026-01-05T08:28:00,DEV_00283_A,Ahmedabad,0,2,1853.93,-0.6796,8,0,2,2029,0.302,0.0101,0.1204,0,purchase,normal,standard
TXN_20260105_0001727,user_00705,user_00705@okbank,merchant_00850@upi,1075.15,2026-01-05T08:58:00,DEV_00705_A,Bengaluru,0,1,2347.79,-1.1337,8,0,0,259,0.1341,0.0335,0.0411,0,purchase,normal,standard
TXN_20260105_0001108,user_01293,user_01293@okbank,merchant_01688@upi,672.67,2026-01-05T09:06:00,DEV_01293_A,Delhi,0,1,2735.76,-1.6292,9,0,1,688,0.0982,0.1825,0.0,0,purchase,normal,standard
TXN_20260105_0005427,user_00228,user_00228@okbank,merchant_01241@upi,3788.54,2026-01-05T09:09:00,DEV_00228_A,Ahmedabad,0,2,3830.49,-0.0249,9,0,1,53,0.1945,0.3652,0.0163,0,bill_payment,normal,standard
TXN_20260105_0005054,user_00077,user_00077@okbank,merchant_01352@upi,939.38,2026-01-05T09:16:00,DEV_00077_A,Hyderabad,0,1,970.99,-0.1116,9,0,2,1517,0.0705,0.1519,0.0061,0,purchase,normal,standard
